molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3917793,C[C@@H](Oc1nnc(-c2cc[nH]c(=O)c2)n1C)c1noc(-c2cccc(Cl)c2)n1,13.0
CHEMBL3940773,C[C@@H](Oc1nnc(-c2cc[nH]c(=O)c2)n1C)c1cc(-c2cccc(Cl)c2)on1,10.0
CHEMBL3943440,Cn1c(OCc2cc(-c3cccc(Cl)c3)on2)nnc1-c1cc[nH]c(=O)c1,1576.0
CHEMBL3986762,C[C@@H](Oc1nnc(-c2ccn(C)c(=O)c2)n1C)c1noc(-c2cccc(Cl)c2)n1,20.0
CHEMBL3898720,C[C@@H](Oc1nnc(-c2ccn(C)c(=O)c2)n1C)c1cc(-c2cccc(Cl)c2)on1,19.0
CHEMBL3671833,Cc1cccc(C(=O)NC23CCCC(NC(=O)c4cccc(Cl)c4)(CC2)C3)n1,3.7
CHEMBL3671834,Cc1cncc(C(=O)NC23CCCC(NC(=O)c4cccc(F)c4)(CC2)C3)n1,9.0
CHEMBL3671835,Cc1ncc(C(=O)NC23CCCC(NC(=O)c4cccc(Cl)c4)(CC2)C3)s1,26.0
CHEMBL3671836,Cc1cccc(C(=O)NC23CCCC(NC(=O)c4ccncc4)(CC2)C3)c1,35.0
CHEMBL4111384,Cc1cccc(C(=O)N[C@@]23CCC[C@@](NC(=O)c4ccccn4)(CC2)C3)n1,0.32
CHEMBL3671838,Cc1cncc(C(=O)N[C@]23CCC[C@](NC(=O)c4cccc(F)c4)(CC2)C3)n1,3.9
CHEMBL4107693,Cc1cncc(C(=O)N[C@@]23CCC[C@@](NC(=O)c4cccc(F)c4)(CC2)C3)n1,134.0
CHEMBL3671839,Cc1cccc(NC(=O)C23CCCC(NC(=O)c4nc(C)cs4)(CC2)C3)n1,4.7
CHEMBL3671840,Cc1cccc(NC(=O)C23CCCC(NC(=O)c4cccc(Cl)c4)(CC2)C3)n1,33.0
CHEMBL3671841,Cc1cccc(C(=O)NC23CCCC(C(=O)Nc4ccnc(C)n4)(CC2)C3)n1,38.0
CHEMBL3672897,O=C(c1cc2ncc(Br)cn2n1)N1CCc2ccc(Cl)nc2CC1,146.0
CHEMBL3672898,COc1ccc2c(n1)CCN(C(=O)c1cc3ncc(Br)cn3n1)CC2,230.0
CHEMBL3672899,O=C(c1cc2ncc(Br)cn2n1)N1CCc2ccsc2CC1,1385.0
CHEMBL3672900,CCc1nc2c(s1)CCN(C(=O)c1cc3ncc(Br)cn3n1)CC2,33.0
CHEMBL3672901,O=C(c1cc2ncc(Br)cn2n1)N1CCc2ncsc2CC1,110.0
CHEMBL3672902,Cc1nc2c(s1)CCN(C(=O)c1cc3ncc(Br)cn3n1)CC2,43.0
CHEMBL3672903,O=C(c1cc2ncc(Br)cn2n1)N1CCc2cc(Cl)nnc2CC1,340.0
CHEMBL3672904,COCc1nc2c(s1)CCN(C(=O)c1cc3ncc(Br)cn3n1)CC2,1545.0
CHEMBL3672905,Cc1cnc2cc(C(=O)N3CCc4ncsc4CC3)nn2c1,1420.0
CHEMBL3672906,O=C(c1cc2ncc(Cl)cn2n1)N1CCc2ncsc2CC1,59.0
CHEMBL3672907,O=C(c1cc2ncc(Br)cn2n1)N1CCc2[nH]c(=O)sc2CC1,66.0
CHEMBL3672908,CC(C)c1nc2c(s1)CCN(C(=O)c1cc3ncc(Br)cn3n1)CC2,148.0
CHEMBL3672909,Cc1nc2c(s1)CCN(C(=O)c1cc3ncc(Cl)cn3n1)CC2,63.0
CHEMBL3672910,O=C(c1cc2ncc(Br)cn2n1)N1CCc2cccnc2CC1,603.0
CHEMBL3672911,Cn1cnc2c1CCN(C(=O)c1cc3ncc(Br)cn3n1)CC2,692.0
CHEMBL3672912,Cn1c2c(sc1=O)CCN(C(=O)c1cc3ncc(Br)cn3n1)CC2,1285.0
CHEMBL3672913,Cn1c2c(c3ccccc31)CCN(C(=O)c1cc3ncc(Br)cn3n1)CC2,550.0
CHEMBL3672914,CC(C)c1nc2c(s1)CCN(C(=O)c1cc3ncc(Cl)cn3n1)CC2,235.0
CHEMBL3672915,O=C(c1cc2ncc(Cl)cn2n1)N1CCc2[nH]c(=O)sc2CC1,128.0
CHEMBL3960828,O=C(NC12CCCC(C#Cc3cccc(F)c3)(CC1)C2)c1cnccn1,1.2
CHEMBL3898494,O=C(N[C@]12CCC[C@](C#Cc3ccccn3)(CC1)C2)c1ccccn1,1.6
CHEMBL3923012,O=C(N[C@]12CCC[C@](C#Cc3ccccn3)(CC1)C2)c1cnccn1,6.6
CHEMBL3898483,O=C(N[C@]12CCC[C@](C#Cc3ccccn3)(CC1)C2)c1ncccc1F,11.0
CHEMBL4111325,O=C(N[C@@]12CCC[C@@](C#Cc3ccccn3)(CC1)C2)c1ccccn1,5.9
CHEMBL4109934,Cn1ccc(C(=O)N[C@@]23CCC[C@@](C#Cc4ccccn4)(CC2)C3)n1,17.0
CHEMBL4109702,Cc1cccc(C#C[C@]23CCC[C@](NC(=O)c4ccccn4)(CC2)C3)n1,5.3
CHEMBL4108911,O=C(N[C@@]12CCC[C@@](C#Cc3ncccc3F)(CC1)C2)c1cnccn1,9.3
CHEMBL3925608,Cc1nc(C(=O)N[C@]23CCC[C@](C#Cc4cnccn4)(CC2)C3)cs1,12.0
CHEMBL4113283,Cc1nc(C(=O)N[C@@]23CCC[C@@](C#Cc4cnccn4)(CC2)C3)cs1,83.0
CHEMBL3950067,Cc1cncc(C(=O)NC23CC4CC(CC(C#Cc5cccnc5)(C4)C2)C3)n1,3.8
CHEMBL3975965,O=C(NC12CC3CC(CC(C#Cc4cnccn4)(C3)C1)C2)c1cncc(F)c1,30.0
CHEMBL3943586,Cc1ccc(C#CC23CC4CC(C2)CC(NC(=O)c2cnccn2)(C4)C3)cn1,700.0
CHEMBL3545036,Cc1cc(C)c(N)c(C#Cc2cccc(F)c2)n1,17.0
CHEMBL4081358,O=S(=O)(c1ccc(F)c(Cl)c1)c1cnc2cc(F)ccc2c1-c1ccc(F)cc1,21.0
CHEMBL4097994,N#Cc1cccc(S(=O)(=O)c2cnc3cc(F)ccc3c2-c2ccc(F)cc2)c1,20.0
CHEMBL3765114,N#Cc1cccc(S(=O)(=O)c2cnc3cc(F)ccc3c2-c2ccc(Cl)cc2)c1,133.0
CHEMBL4091111,O=S(=O)(c1cc(Cl)cc(Cl)c1)c1cnc2cc(F)ccc2c1-c1cccc(F)c1,35.0
CHEMBL4070152,O=S(=O)(c1cc(F)cc(F)c1)c1cnc2cc(F)ccc2c1-c1ccc(F)cc1,25.0
CHEMBL4098854,O=S(=O)(c1cc(Cl)cc(Cl)c1)c1cnc2c(F)cccc2c1-c1ccc(F)cc1,25.0
CHEMBL4080811,O=S(=O)(c1cccc(F)c1)c1cnc2c(F)cccc2c1-c1ccc(F)cc1,69.0
CHEMBL3764943,O=S(=O)(c1cc(Cl)cc(Cl)c1)c1cnc2cc(F)ccc2c1-c1ccc(F)cc1,25.0
CHEMBL4088680,O=S(=O)(c1cc(F)cc(F)c1)c1cnc2cc(F)ccc2c1-c1cccc(F)c1,74.0
CHEMBL4069140,O=S(=O)(c1ccc(F)c(F)c1)c1cnc2cc(F)ccc2c1-c1ccc(F)cc1,43.0
CHEMBL4096394,O=S(=O)(c1ccc(F)c(Cl)c1)c1cnc2cc(F)ccc2c1-c1ccc(Cl)cc1,27.0
CHEMBL4068928,O=S(=O)(c1cc(F)cc(F)c1)c1cnc2c(F)cccc2c1-c1ccc(F)cc1,12.0
CHEMBL4090008,O=S(=O)(c1cc(Cl)cc(Cl)c1)c1cnc2cc(F)ccc2c1-c1ccc(Cl)cc1,94.0
CHEMBL3763653,O=S(=O)(c1ccc(F)c(F)c1)c1cnc2c(F)cccc2c1-c1ccc(Cl)cc1,13.0
CHEMBL4082155,O=S(=O)(c1ccc(F)c(F)c1)c1cnc2cc(F)ccc2c1-c1ccc(Cl)cc1,22.0
CHEMBL4081453,COc1cccc(C(=O)N[C@H]2C[C@@](N)(C(=O)O)[C@@H]3[C@@H](C(=O)O)[C@@H]32)c1,12500.0
CHEMBL2386850,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,14.0
CHEMBL4084362,N#Cc1cc(F)cc(C(=O)N2CCc3oc(-c4ccc(F)cn4)nc3C2)c1,403.0
CHEMBL4060556,O=C(c1ccccc1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,54.0
CHEMBL4072422,O=C(c1ccccc1)N1CCc2oc(-c3ccc(Cl)cn3)nc2C1,32.0
CHEMBL4081862,Cc1ccc(-c2nc3c(o2)CCN(C(=O)c2ccccc2)C3)nc1,177.0
CHEMBL4099864,O=C(c1ccccc1)N1CCc2oc(-c3ccc(Br)cn3)nc2C1,174.0
CHEMBL4064091,N#Cc1ccc(-c2nc3c(o2)CCN(C(=O)c2ccccc2)C3)nc1,237.0
CHEMBL4091125,O=C(c1ccccc1F)N1CCc2oc(-c3ccc(F)cn3)nc2C1,58.0
CHEMBL4102181,O=C(c1cccc(F)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,63.0
CHEMBL4076718,O=C(c1ccc(F)cc1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,90.0
CHEMBL4083286,O=C(c1cccc(Cl)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,50.0
CHEMBL4061450,COc1cccc(C(=O)N2CCc3oc(-c4ccc(F)cn4)nc3C2)c1,157.0
CHEMBL4060424,Cc1cc(Cl)cc(C(=O)N2CCc3oc(-c4ccc(F)cn4)nc3C2)c1,46.0
CHEMBL4087545,O=C(c1cc(F)cc(Cl)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,38.0
CHEMBL4176971,COc1ccc(C(=O)Nc2cc(OC(F)(F)F)ccc2-n2cncn2)cc1OC,10000.0
CHEMBL4239987,CCCN(CCc1ccc(NC(=O)CCc2cn(CCCCCCNC(=O)COc3cncc(C#Cc4csc(C)n4)c3)nn2)cc1)C1CCc2c(O)cccc2C1,1600.0
CHEMBL4241844,CCCN(CCc1ccc(NC(=O)CCc2cn(CCCCCCCCN(C)CCCCCNC(=O)COc3cncc(C#Cc4csc(C)n4)c3)nn2)cc1)C1CCc2c(O)cccc2C1,170.0
CHEMBL4246185,CCCN(CCc1ccc(NC(=O)CCc2cn(CCCCCCCCCCN(C)CCCCCNC(=O)COc3cncc(C#Cc4csc(C)n4)c3)nn2)cc1)C1CCc2c(O)cccc2C1,320.0
CHEMBL4246881,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCCCCCCCN(C)CCCCCNC(=O)COc2cncc(C#Cc3csc(C)n3)c2)nn1,110.0
CHEMBL4242453,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCCCCCCCCCN(C)CCCCCNC(=O)COc2cncc(C#Cc3csc(C)n3)c2)nn1,450.0
CHEMBL4241180,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCCCCCCCN(C)CCCCCNC(=O)COc2cccc(C#Cc3csc(C)n3)c2)nn1,240.0
CHEMBL4241776,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCCCCCCCCCN(C)CCCCCNC(=O)COc2cccc(C#Cc3csc(C)n3)c2)nn1,310.0
CHEMBL4249547,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCOCCOCCOCCNC(=O)COc2cncc(C#Cc3csc(C)n3)c2)nn1,1200.0
CHEMBL4239573,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCOCCOCCOCCOCCOCCNC(=O)COc2cncc(C#Cc3csc(C)n3)c2)nn1,900.0
CHEMBL4244406,Cc1nc(C#Cc2cncc(OCC(=O)NCCCCCN(C)CCCCCCCCN=[N+]=[N-])c2)cs1,2600.0
CHEMBL4168094,Cn1ccc(COc2cnc(C(N)=O)cc2-c2ccc(F)cc2)n1,30000.0
CHEMBL4435396,NC(=O)c1cc(-c2ccc(F)cc2)n2nc(COc3ccnc(C(F)(F)F)c3)cc2n1,30000.0
CHEMBL4527834,C[C@@H]1CN(Cc2cc3nc(C(N)=O)cc(-c4ccc(F)cc4)c3s2)C[C@H](C)O1,30000.0
CHEMBL4569447,Cc1cc(OC2COC2)cc(C(=O)Nc2nc(C)cs2)n1,51.0
CHEMBL4465356,Cc1cc(OC2CCCCC2)cc(C(=O)Nc2nc(C)cs2)n1,2100.0
CHEMBL4520406,Cc1cc(OC2CCCC2)cc(C(=O)Nc2nc(C)cs2)n1,149.0
CHEMBL4453612,Cc1cc(OC2CCC2)cc(C(=O)Nc2nc(C)cs2)n1,58.0
CHEMBL4463404,COCOc1cc(C)nc(C(=O)Nc2ccc(F)cn2)c1,694.0
CHEMBL4580724,Cc1cc(OCC2CCOC2)cc(C(=O)Nc2ccc(F)cn2)n1,700.0
CHEMBL4469607,Cc1cc(OCC2CCCO2)cc(C(=O)Nc2ccc(F)cn2)n1,2330.0
CHEMBL4574032,Cc1cc(OCC2CCO2)cc(C(=O)Nc2ccc(F)cn2)n1,2480.0
CHEMBL4464230,Cc1cc(OCC2COC2)cc(C(=O)Nc2ccc(F)cn2)n1,4300.0
CHEMBL4576884,Cc1cc(OC2CCCOC2)cc(C(=O)Nc2ccc(F)cn2)n1,497.0
CHEMBL4538074,Cc1cc(OC2CCOCC2)cc(C(=O)Nc2ccc(F)cn2)n1,1960.0
CHEMBL4593533,Cc1cc(O[C@H]2CCOC2)cc(C(=O)Nc2ccc(F)cn2)n1,657.0
CHEMBL4540550,Cc1cc(O[C@@H]2CCOC2)cc(C(=O)Nc2ccc(F)cn2)n1,38.0
CHEMBL4474276,Cc1cc(OC2COC2)cc(C(=O)Nc2ccc(F)cn2)n1,228.0
CHEMBL4467859,Cc1cc(OC2CCCCC2)cc(C(=O)Nc2ccc(F)cn2)n1,3350.0
CHEMBL4554039,Cc1cc(OC2CCCC2)cc(C(=O)Nc2ccc(F)cn2)n1,3660.0
CHEMBL4592623,Cc1cc(OC2CCC2)cc(C(=O)Nc2ccc(F)cn2)n1,182.0
CHEMBL4449518,COCOc1cc(C)nc(C(=O)Nc2ccccn2)c1,120.0
CHEMBL4564230,Cc1cc(OCC2CCOC2)cc(C(=O)Nc2ccccn2)n1,210.0
CHEMBL4445620,Cc1cc(OCC2CCCO2)cc(C(=O)Nc2ccccn2)n1,725.0
CHEMBL4464923,Cc1cc(OCC2CCO2)cc(C(=O)Nc2ccccn2)n1,646.0
CHEMBL4444116,Cc1cc(OCC2COC2)cc(C(=O)Nc2ccccn2)n1,392.0
CHEMBL4442871,Cc1cc(OC2CCCOC2)cc(C(=O)Nc2ccccn2)n1,224.0
CHEMBL4587532,Cc1cc(OC2CCOCC2)cc(C(=O)Nc2ccccn2)n1,1560.0
CHEMBL4516554,Cc1cc(O[C@H]2CCOC2)cc(C(=O)Nc2ccccn2)n1,194.0
CHEMBL4446070,Cc1cc(O[C@@H]2CCOC2)cc(C(=O)Nc2ccccn2)n1,23.0
CHEMBL4459208,Cc1cc(OC2COC2)cc(C(=O)Nc2ccccn2)n1,66.0
CHEMBL4471661,Cc1cc(OC2CCCCC2)cc(C(=O)Nc2ccccn2)n1,1420.0
CHEMBL4476688,Cc1cc(OC2CCCC2)cc(C(=O)Nc2ccccn2)n1,182.0
CHEMBL4569680,Cc1cc(OC2CCC2)cc(C(=O)Nc2ccccn2)n1,43.0
CHEMBL4563956,Cc1cc(O[C@@H]2CCOC2)cc(C(=O)Nc2nc(C)cs2)n1,28.0
CHEMBL4551814,Cc1cc(O[C@H]2CCOC2)cc(C(=O)Nc2nc(C)cs2)n1,107.0
CHEMBL4572405,Cc1cc(OC2CCOCC2)cc(C(=O)Nc2nc(C)cs2)n1,446.0
CHEMBL4452298,Cc1cc(OC2CCCOC2)cc(C(=O)Nc2nc(C)cs2)n1,140.0
CHEMBL4461386,Cc1cc(OCC2COC2)cc(C(=O)Nc2nc(C)cs2)n1,134.0
CHEMBL4593019,Cc1cc(OCC2CCO2)cc(C(=O)Nc2nc(C)cs2)n1,399.0
CHEMBL4436078,Cc1cc(OCC2CCCO2)cc(C(=O)Nc2nc(C)cs2)n1,273.0
CHEMBL4526670,Cc1cc(OCC2CCOC2)cc(C(=O)Nc2nc(C)cs2)n1,200.0
CHEMBL4542616,COCOc1cc(C)nc(C(=O)Nc2nc(C)cs2)c1,103.0
CHEMBL4522795,Cc1cc(O[C@H]2CO[C@H](C)C2)cc(C(=O)Nc2nc(C)cs2)n1,81.0
CHEMBL4445975,Cc1cc(O[C@H]2CO[C@H](C)C2)cc(C(=O)Nc2ccc(F)cn2)n1,175.0
CHEMBL4456632,Cc1cc(O[C@H]2CO[C@@H](C)C2)cc(C(=O)Nc2nc(C)cs2)n1,684.0
CHEMBL4535220,Cc1cc(O[C@H]2CO[C@@H](C)C2)cc(C(=O)Nc2ccc(F)cn2)n1,4470.0
CHEMBL4565831,Cc1cc(O[C@@H]2CO[C@H](C)C2)cc(C(=O)Nc2nc(C)cs2)n1,112.0
CHEMBL4452011,Cc1cc(O[C@@H]2CO[C@H](C)C2)cc(C(=O)Nc2ccc(F)cn2)n1,389.0
CHEMBL4473670,Cc1cc(O[C@@H]2CO[C@@H](C)C2)cc(C(=O)Nc2nc(C)cs2)n1,395.0
CHEMBL4483046,Cc1cc(O[C@@H]2CO[C@@H](C)C2)cc(C(=O)Nc2ccc(F)cn2)n1,2040.0
CHEMBL4527323,Cc1cc(O[C@H]2CO[C@H](C)C2)cc(C(=O)Nc2nc(C)c(F)s2)n1,1290.0
CHEMBL4574683,Cc1cc(O[C@H]2CO[C@H](C)C2)cc(C(=O)Nc2nc(CF)cs2)n1,180.0
CHEMBL4457938,Cc1cc(O[C@H]2CO[C@H](C)C2)cc(C(=O)Nc2nc(C(F)F)cs2)n1,902.0
CHEMBL4560309,Cc1cc(O[C@H]2CO[C@H](C)C2)cc(C(=O)Nc2nc(C(F)(F)F)cs2)n1,5200.0
CHEMBL4457943,Cc1cc(O[C@H]2CO[C@H](C)C2)cc(C(=O)Nc2nc(C3CC3)cs2)n1,899.0
CHEMBL4515486,COC[C@@H](C)Oc1cc(C)nc(C(=O)Nc2nc(C)cs2)c1,1030.0
CHEMBL4466013,COC[C@H](C)Oc1cc(C)nc(C(=O)Nc2nc(C)cs2)c1,932.0
CHEMBL4452923,CO[C@H](C)COc1cc(C)nc(C(=O)Nc2nc(C)cs2)c1,145.0
CHEMBL4521759,CO[C@@H](C)COc1cc(C)nc(C(=O)Nc2nc(C)cs2)c1,1050.0
CHEMBL4458831,Cc1cc(OC2CSC2)cc(C(=O)Nc2nc(C)cs2)n1,31.0
CHEMBL4584928,Cc1cc(OC2CCSC2)cc(C(=O)Nc2nc(C)cs2)n1,77.0
CHEMBL4449895,Cc1cc(OC2C[S+]([O-])C2)cc(C(=O)Nc2nc(C)cs2)n1,145.0
CHEMBL4473568,Cc1cc(OC2CS(=O)(=O)C2)cc(C(=O)Nc2nc(C)cs2)n1,392.0
CHEMBL4441144,CC(=O)N1CC(Oc2cc(C)nc(C(=O)Nc3nc(C)cs3)c2)C1,388.0
CHEMBL4460450,Cc1cc(OC2CN(S(C)(=O)=O)C2)cc(C(=O)Nc2nc(C)cs2)n1,504.0
CHEMBL4459911,COc1cc(C)nc(C(=O)Nc2ccc(F)cn2)c1,7200.0
CHEMBL4160748,COc1ccc(-c2c(C)nn3c(C(F)(F)F)cc(C)nc23)c(F)c1F,10000000.0
CHEMBL4476495,COc1ccc(-c2nnc(-c3cc(OC(F)(F)F)ccc3-n3ccnc3)o2)cc1OC,10000.0
CHEMBL4513498,Cc1cccc(C#CC=C2CCN(S(=O)(=O)c3ccc(C#N)cc3)CC2)n1,163.0
CHEMBL4592284,COc1ccc(S(=O)(=O)N2CCC(=CC#Cc3cccc(C)n3)CC2)cc1,95.2
CHEMBL4452522,Cc1ccc(S(=O)(=O)N2CCC(=CC#Cc3cccc(C)n3)CC2)cc1,43.8
CHEMBL4520868,Cc1cccc(C#CC=C2CCN(S(=O)(=O)c3cccc(Br)c3)CC2)n1,89.9
CHEMBL4542890,Cc1cccc(C#C/C=C2\CCN(C(=O)c3ccco3)C2)n1,6.4
CHEMBL4448788,Cc1cccc(C#C/C=C2\CCN(C(=O)c3cccc(Cl)c3)C2)n1,27.0
CHEMBL4455843,O=C(c1cccc(Cl)c1)N1CCC(=CC#Cc2cccc(Cl)n2)CC1,287.0
CHEMBL4535926,Cc1cccc(C#CC=C2CCN(C(=O)c3cccc(Cl)c3)CC2)n1,49.2
CHEMBL4456792,Cc1cccc(C#CC=C2CCN(C(=O)c3cccc(F)c3)CC2)n1,50.1
CHEMBL4460573,Cc1cccc(C(=O)N2CCC(=CC#Cc3cccc(C)n3)CC2)c1,1383.0
CHEMBL4567923,COc1cccc(C(=O)N2CCC(=CC#Cc3cccc(C)n3)CC2)c1,88.4
CHEMBL4483689,Cc1cccc(C#CC=C2CCN(C(=O)c3ccccc3)CC2)n1,67.3
CHEMBL4441964,CCN(C(=O)N1CC/C(=C\C#Cc2cccc(C)n2)C1)C(C)C,29.1
CHEMBL4464022,Cc1cccc(C#C/C=C2\CCN(C(=O)N(C)C(C)C)C2)n1,15.1
CHEMBL4451661,CCN(C(=O)N1CCC(=CC#Cc2cccc(C)n2)CC1)C(C)C,133.0
CHEMBL4472693,CCOC(=O)N1CCC(=CC#Cc2cccc(Cl)c2)CC1,2.5
CHEMBL4475143,CCOC(=O)N1CCC(=CC#Cc2cccc(F)c2)CC1,18.7
CHEMBL4446275,CCOC(=O)N1CCC(=CC#Cc2cccc(C)c2)CC1,5.1
CHEMBL4539036,Cc1cccc(C#CC=C2CCN(C(=O)OCCc3ccccc3)CC2)n1,52.5
CHEMBL4548205,Cc1cccc(C#CC=C2CCN(C(=O)OCc3ccccc3)CC2)n1,248.0
CHEMBL4448804,Cc1cccc(C#CC=C2CCN(C(=O)OC(C)(C)C)CC2)n1,34.0
CHEMBL4441707,CCOC(=O)N1CCC(=CC#Cc2cccc(C)n2)CC1,3.3
CHEMBL4472416,CCOC(=O)N1CCC(=CC#Cc2ccccn2)CC1,6.5
CHEMBL4544729,COC(=O)N1CCC(=CC#Cc2cccc(C)n2)CC1,6.0
CHEMBL4551786,CCOC(=O)N1CC/C(=C\C#Cc2cccc(C)n2)C1,4.1
CHEMBL4551238,CCOC(=O)N1CC2(CC(=CC#Cc3cccc(C)n3)C2)C1,23.1
CHEMBL4464549,CCOC(=O)N1CC(=CC#Cc2cccc(C)n2)C1,117.0
CHEMBL4445682,COc1cc(C(=O)Nc2cc(OC(F)(F)F)ccc2-n2cncn2)ccc1OCC1CC1,10000.0
CHEMBL4098822,O=C(c1cc(F)cc(Cl)c1)N1CCn2nc(-c3ccc(F)cn3)cc2C1,75.0
CHEMBL4533301,Cc1cc(F)cc(C(=O)N2CCn3nc(-c4ccc(F)cn4)cc3C2)c1,197.0
CHEMBL4466105,O=C(c1cccc(C(F)(F)F)c1)N1CCn2nc(-c3ccc(F)cn3)cc2C1,383.0
CHEMBL4557662,N#Cc1cccc(C(=O)N2CCn3nc(-c4ccc(F)cn4)cc3C2)c1,10000.0
CHEMBL4540164,COc1cccc(C(=O)N2CCn3nc(-c4ccc(F)cn4)cc3C2)c1,482.0
CHEMBL4578292,Cc1cccc(C(=O)N2CCn3nc(-c4ccc(F)cn4)cc3C2)c1,150.0
CHEMBL4438775,O=C(c1cccc(F)c1)N1CCn2nc(-c3ccc(F)cn3)cc2C1,257.0
CHEMBL4465009,O=C(c1cccc(Cl)c1)N1CCn2nc(-c3ccc(F)cn3)cc2C1,150.0
CHEMBL4539166,O=C(c1ccccc1)N1CCn2nc(-c3ccc(Cl)cn3)cc2C1,201.0
CHEMBL4576019,O=C(c1ccccc1)N1CCn2nc(-c3ccc(F)cn3)cc2C1,164.0
CHEMBL4562313,Cc1cccc(-c2cc3n(n2)CCN(C(=O)c2ccccc2)C3)n1,568.0
CHEMBL4447834,Cc1ccc(-c2cc3n(n2)CCN(C(=O)c2ccccc2)C3)nc1,244.0
CHEMBL4469833,Cc1ccnc(-c2cc3n(n2)CCN(C(=O)c2ccccc2)C3)c1,451.0
CHEMBL4435481,Cc1cccnc1-c1cc2n(n1)CCN(C(=O)c1ccccc1)C2,10000.0
CHEMBL4439186,O=C(c1cc(Cl)cc(Cl)c1)N1CCn2nc(-c3ccccn3)cc2C1,270.0
CHEMBL4454697,O=C(c1ccc(Cl)cc1)N1CCn2nc(-c3ccccn3)cc2C1,9469.0
CHEMBL4459507,O=C(c1cccc(Cl)c1)N1CCn2nc(-c3ccccn3)cc2C1,176.0
CHEMBL4454090,O=C(c1ccccc1Cl)N1CCn2nc(-c3ccccn3)cc2C1,2477.0
CHEMBL4554361,O=C(c1ccccc1)N1CCn2nc(-c3ccccn3)cc2C1,235.0
CHEMBL4587488,O=C(c1ccccc1)N1CCn2nc(-c3cccnc3)cc2C1,10000.0
CHEMBL4435515,O=C(c1ccccc1)N1CCn2nc(-c3ccncc3)cc2C1,1293.0
CHEMBL4447634,O=C(c1ccccc1)N1CCn2nc(-c3ccccc3)cc2C1,127.0
CHEMBL4591221,CC(C)(C)c1cc2n(n1)CCN(C(=O)c1ccc3ccccc3c1)C2,477.0
CHEMBL4572894,O=C1N[C@H](c2cncc(C#Cc3ccccc3)c2)[C@@H](c2c(F)cccc2F)O1,27.0
CHEMBL1527295,CCOC(=O)c1cnc2c(OC)cccc2c1N1CCN(c2ccccc2F)CC1,30000.0
CHEMBL4751065,Cl.N[C@]1(C(=O)O)[C@@H]2[C@@H](C(=O)O)[C@@H]2[C@H](O)[C@H]1CSc1ccc(F)c(F)c1,12500.0
CHEMBL4758183,O=C1CCSC[C@@H](C(=O)Nc2cc(Cl)cc(Br)c2)N1,10000.0
